,unique_customer_id,order_total_revenue,datetime,num_orders,latest_order,days_last_purchase,recency_score,frequency_score,monetary_score,rfm_code,fm_score
86,87,3216.0,"[Timestamp('2024-05-07 00:00:00'), Timestamp('2024-05-07 00:00:00'), Timestamp('2024-05-07 00:00:00'), Timestamp('2024-05-07 00:00:00'), Timestamp('2024-04-29 00:00:00'), Timestamp('2024-04-29 00:00:00'), Timestamp('2024-04-29 00:00:00'), Timestamp('2024-04-29 00:00:00'), Timestamp('2024-03-19 00:00:00'), Timestamp('2024-03-19 00:00:00'), Timestamp('2024-03-19 00:00:00'), Timestamp('2024-03-19 00:00:00'), Timestamp('2024-03-12 00:00:00'), Timestamp('2024-03-12 00:00:00'), Timestamp('2024-03-12 00:00:00'), Timestamp('2024-03-12 00:00:00'), Timestamp('2024-03-02 00:00:00'), Timestamp('2024-03-02 00:00:00'), Timestamp('2024-03-02 00:00:00'), Timestamp('2024-03-02 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2023-12-04 00:00:00'), Timestamp('2023-12-04 00:00:00'), Timestamp('2023-12-04 00:00:00'), Timestamp('2023-12-04 00:00:00'), Timestamp('2023-10-20 00:00:00'), Timestamp('2023-10-20 00:00:00'), Timestamp('2023-10-20 00:00:00'), Timestamp('2023-10-20 00:00:00'), Timestamp('2023-09-08 00:00:00'), Timestamp('2023-09-08 00:00:00'), Timestamp('2023-09-08 00:00:00'), Timestamp('2023-09-08 00:00:00'), Timestamp('2023-06-08 00:00:00'), Timestamp('2023-06-08 00:00:00'), Timestamp('2023-06-08 00:00:00'), Timestamp('2023-06-08 00:00:00'), Timestamp('2023-05-09 00:00:00'), Timestamp('2023-05-09 00:00:00'), Timestamp('2023-05-09 00:00:00'), Timestamp('2023-05-09 00:00:00'), Timestamp('2023-04-29 00:00:00'), Timestamp('2023-04-29 00:00:00'), Timestamp('2023-04-29 00:00:00'), Timestamp('2023-04-29 00:00:00'), Timestamp('2025-01-17 00:00:00'), Timestamp('2024-12-12 00:00:00'), Timestamp('2024-09-10 00:00:00')]",55,2025-01-17,473,4,5,5,455,5.0
87,88,28.0,[Timestamp('2024-05-07 00:00:00')],1,2024-05-07,728,3,1,1,311,1.0
88,89,28.0,[Timestamp('2024-05-05 00:00:00')],1,2024-05-05,730,3,1,1,311,1.0
89,90,130.0,[Timestamp('2024-05-05 00:00:00')],1,2024-05-05,730,3,1,4,314,2.5
90,91,100.8,"[Timestamp('2024-05-05 00:00:00'), Timestamp('2024-02-23 00:00:00')]",2,2024-05-05,730,3,2,4,324,3.0
91,92,100.8,"[Timestamp('2024-05-05 00:00:00'), Timestamp('2024-02-23 00:00:00')]",2,2024-05-05,730,3,2,4,324,3.0
92,93,28.0,[Timestamp('2024-05-03 00:00:00')],1,2024-05-03,732,3,1,1,311,1.0
93,94,3502.9,"[Timestamp('2024-05-03 00:00:00'), Timestamp('2024-05-03 00:00:00'), Timestamp('2024-05-03 00:00:00'), Timestamp('2024-04-08 00:00:00'), Timestamp('2024-04-08 00:00:00'), Timestamp('2024-04-08 00:00:00'), Timestamp('2024-03-17 00:00:00'), Timestamp('2024-03-17 00:00:00'), Timestamp('2024-03-17 00:00:00'), Timestamp('2024-02-18 00:00:00'), Timestamp('2024-02-18 00:00:00'), Timestamp('2024-02-18 00:00:00'), Timestamp('2024-01-31 00:00:00'), Timestamp('2024-01-31 00:00:00'), Timestamp('2024-01-31 00:00:00'), Timestamp('2024-01-25 00:00:00'), Timestamp('2024-01-25 00:00:00'), Timestamp('2024-01-25 00:00:00'), Timestamp('2024-01-01 00:00:00'), Timestamp('2024-01-01 00:00:00'), Timestamp('2024-01-01 00:00:00'), Timestamp('2023-12-22 00:00:00'), Timestamp('2023-12-22 00:00:00'), Timestamp('2023-12-22 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2025-11-24 00:00:00'), Timestamp('2025-05-07 00:00:00'), Timestamp('2024-08-29 00:00:00')]",33,2025-11-24,162,5,5,5,555,5.0
94,95,50.4,"[Timestamp('2024-05-03 00:00:00'), Timestamp('2024-04-19 00:00:00')]",2,2024-05-03,732,3,2,2,322,2.0
95,96,50.0,[Timestamp('2024-05-02 00:00:00')],1,2024-05-02,733,3,1,2,312,1.5
96,97,94.05,[Timestamp('2024-05-01 00:00:00')],1,2024-05-01,734,3,1,4,314,2.5
97,98,28.0,[Timestamp('2024-04-30 00:00:00')],1,2024-04-30,735,3,1,1,311,1.0
98,99,44.8,"[Timestamp('2024-04-30 00:00:00'), Timestamp('2024-04-30 00:00:00')]",2,2024-04-30,735,3,2,2,322,2.0
99,100,582.96,"[Timestamp('2024-04-30 00:00:00'), Timestamp('2024-04-08 00:00:00'), Timestamp('2023-11-23 00:00:00'), Timestamp('2023-08-15 00:00:00'), Timestamp('2023-05-07 00:00:00'), Timestamp('2023-01-27 00:00:00'), Timestamp('2022-11-20 00:00:00'), Timestamp('2025-11-28 00:00:00'), Timestamp('2025-01-01 00:00:00'), Timestamp('2024-12-02 00:00:00')]",10,2025-11-28,158,5,5,5,555,5.0
100,101,72.8,[Timestamp('2024-04-29 00:00:00')],1,2024-04-29,736,3,1,3,313,2.0
101,102,310.6,"[Timestamp('2024-04-29 00:00:00'), Timestamp('2023-11-20 00:00:00'), Timestamp('2025-06-29 00:00:00'), Timestamp('2025-06-29 00:00:00'), Timestamp('2025-03-11 00:00:00'), Timestamp('2024-10-19 00:00:00')]",6,2025-06-29,310,5,4,5,545,4.5
102,103,168.0,"[Timestamp('2024-04-28 00:00:00'), Timestamp('2025-07-06 00:00:00')]",2,2025-07-06,303,5,2,4,524,3.0
103,104,22.4,[Timestamp('2024-04-27 00:00:00')],1,2024-04-27,738,3,1,1,311,1.0
104,105,3589.65,"[Timestamp('2024-04-26 00:00:00'), Timestamp('2024-04-26 00:00:00'), Timestamp('2024-04-26 00:00:00'), Timestamp('2024-04-26 00:00:00'), Timestamp('2024-04-26 00:00:00'), Timestamp('2024-04-26 00:00:00'), Timestamp('2024-04-26 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-04-02 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2023-01-30 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-06-15 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2022-04-06 00:00:00'), Timestamp('2025-10-28 00:00:00'), Timestamp('2025-09-11 00:00:00')]",58,2025-10-28,189,5,5,5,555,5.0
105,106,262.0,"[Timestamp('2024-04-26 00:00:00'), Timestamp('2024-01-06 00:00:00')]",2,2024-04-26,739,3,2,5,325,3.5
106,107,28.0,[Timestamp('2024-04-26 00:00:00')],1,2024-04-26,739,3,1,1,311,1.0
107,108,474.99,"[Timestamp('2024-04-25 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2023-02-21 00:00:00'), Timestamp('2023-02-19 00:00:00'), Timestamp('2022-10-21 00:00:00'), Timestamp('2022-05-18 00:00:00'), Timestamp('2025-11-23 00:00:00'), Timestamp('2025-02-28 00:00:00')]",9,2025-11-23,163,5,4,5,545,4.5
108,109,22.4,[Timestamp('2024-04-24 00:00:00')],1,2024-04-24,741,3,1,1,311,1.0
109,110,50.0,[Timestamp('2024-04-23 00:00:00')],1,2024-04-23,742,3,1,2,312,1.5
110,111,2150.0,"[Timestamp('2024-04-23 00:00:00'), Timestamp('2024-04-23 00:00:00'), Timestamp('2024-04-23 00:00:00'), Timestamp('2024-03-01 00:00:00'), Timestamp('2024-03-01 00:00:00'), Timestamp('2024-03-01 00:00:00'), Timestamp('2024-01-02 00:00:00'), Timestamp('2024-01-02 00:00:00'), Timestamp('2024-01-02 00:00:00'), Timestamp('2023-04-08 00:00:00'), Timestamp('2023-04-08 00:00:00'), Timestamp('2023-04-08 00:00:00'), Timestamp('2023-04-04 00:00:00'), Timestamp('2023-04-04 00:00:00'), Timestamp('2023-04-04 00:00:00'), Timestamp('2025-01-05 00:00:00'), Timestamp('2024-10-19 00:00:00'), Timestamp('2024-08-18 00:00:00'), Timestamp('2024-08-18 00:00:00')]",19,2025-01-05,485,4,5,5,455,5.0
111,112,22.4,[Timestamp('2024-04-22 00:00:00')],1,2024-04-22,743,3,1,1,311,1.0
112,113,913.99,"[Timestamp('2024-04-21 00:00:00'), Timestamp('2023-10-18 00:00:00'), Timestamp('2023-10-04 00:00:00'), Timestamp('2023-02-07 00:00:00'), Timestamp('2022-10-01 00:00:00'), Timestamp('2022-06-03 00:00:00'), Timestamp('2024-10-23 00:00:00'), Timestamp('2024-10-21 00:00:00'), Timestamp('2024-10-19 00:00:00')]",9,2024-10-23,559,4,4,5,445,4.5
